Class_0,Class_1,Class_2,Class_3,Class_4
0.9984813332557678,0.0012184524675831199,0.00022882003395352513,5.428094300441444e-05,1.7110172848333605e-05
0.9013060927391052,0.09686222672462463,0.0014375534374266863,0.0002376358024775982,0.00015655637253075838
0.0003871689841616899,0.0001217595927300863,0.000376378302462399,0.01225966028869152,0.9868550300598145
0.7770402431488037,0.21595007181167603,0.005740071181207895,0.0008533303043805063,0.0004162969999015331
0.9994268417358398,0.000481666240375489,5.869003871339373e-05,1.8194075892097317e-05,1.4677029867016245e-05
0.0004638259706553072,0.053484346717596054,0.938613772392273,0.007254019845277071,0.00018402996647637337
0.9910280108451843,0.008182373829185963,0.0006260439986363053,0.00012644290109165013,3.718630614457652e-05
0.0012283193645998836,0.0013811873504891992,0.012029211036860943,0.4284636676311493,0.5568975806236267
0.9995487332344055,0.0003930637612938881,3.939300950150937e-05,1.1608559361775406e-05,7.172131972765783e-06
0.00026491627795621753,0.00038086215499788523,0.0034304182045161724,0.9933603405952454,0.0025635252241045237
0.0007106676348485053,0.0013049754779785872,0.17198623716831207,0.8150367140769958,0.010961462743580341
0.00044519416405819356,0.0324588418006897,0.9603973627090454,0.006530931685119867,0.0001676245592534542
0.023172779008746147,0.9638875126838684,0.011928534135222435,0.0008116296958178282,0.00019952774164266884
0.9977676868438721,0.0016519383061677217,0.0003174723533447832,0.00022413446276914328,3.874038884532638e-05
0.6194732189178467,0.36921149492263794,0.010235725902020931,0.0005367365665733814,0.0005427902797237039
0.6718916893005371,0.3221471905708313,0.005037464667111635,0.0006974959978833795,0.00022618287766817957
0.17778751254081726,0.7276432514190674,0.09342864900827408,0.000691126158926636,0.000449505663709715
0.0005894905189052224,0.0010226595913991332,0.07309490442276001,0.904308021068573,0.02098492532968521
0.00031547091202810407,0.015297587029635906,0.9419565200805664,0.041836533695459366,0.000593933800701052
0.00019500695634633303,0.00024041574215516448,0.054999642074108124,0.9436353445053101,0.0009295466006733477
0.2384537011384964,0.756872296333313,0.004240933805704117,0.00031917760497890413,0.00011384818208171055
0.9992490410804749,0.000589429575484246,0.00011051609180867672,3.20027356792707e-05,1.896770299936179e-05
0.0003866722690872848,0.0006856636609882116,0.020999955013394356,0.9769631624221802,0.0009645397076383233
0.6397650241851807,0.3379113972187042,0.02108689770102501,0.0009896549163386226,0.00024699055938981473
0.0004247178148943931,0.0008612318197265267,0.06896589696407318,0.9282243847846985,0.001523707527667284
0.0004266022006049752,0.006027517840266228,0.9576597213745117,0.035454586148262024,0.00043156169704161584
0.001647466910071671,0.004663567058742046,0.11603619903326035,0.8439452052116394,0.03370753303170204
0.996085524559021,0.00286349980160594,0.0005832382012158632,0.00032120285322889686,0.00014657783322036266
0.009137585759162903,0.5831567645072937,0.39620956778526306,0.010320221073925495,0.0011758186155930161
0.00895727053284645,0.7841050028800964,0.20214544236660004,0.0041021439246833324,0.0006900979205965996
0.0005769713316112757,0.0009468201315030456,0.8736436367034912,0.12404117733240128,0.0007913758745416999
0.0007697000983171165,0.0017692992696538568,0.013032265938818455,0.582650363445282,0.40177834033966064
0.993897020816803,0.0052991206757724285,0.0005802640225738287,0.00010678893886506557,0.00011683402408380061
0.847865104675293,0.14973658323287964,0.0019010972464457154,0.00030184444040060043,0.00019537220941856503
0.9269482493400574,0.07041803002357483,0.0017482765251770616,0.0006661248626187444,0.00021932627714704722
0.9970672726631165,0.0020257423166185617,0.0007299570715986192,0.00010914981976384297,6.794104410801083e-05
0.9982467889785767,0.0010865916265174747,0.0005010871682316065,9.656984184402972e-05,6.894950638525188e-05
0.0010035824961960316,0.0029041504021734,0.18996097147464752,0.7770746350288391,0.029056672006845474
0.0019104087259620428,0.3638218343257904,0.6328881978988647,0.0011573022929951549,0.00022226371220313013
0.0008476070361211896,0.6056740283966064,0.3876495063304901,0.005506016779690981,0.00032285533961839974
0.9992198944091797,0.0005454116617329419,0.00017786079843062907,2.8764687158400193e-05,2.804117502819281e-05
0.5901710987091064,0.39728844165802,0.011444498784840107,0.0006330418400466442,0.00046291499165818095
0.9869770407676697,0.012658980675041676,0.00019972574955318123,0.00011975895904470235,4.454273948795162e-05
0.996868908405304,0.002714253729209304,0.00024403765564784408,0.00010978647333104163,6.304055568762124e-05
0.000821887340862304,0.2337704747915268,0.7043628692626953,0.06013966724276543,0.0009051545057445765
0.9713356494903564,0.027103601023554802,0.0011631491361185908,0.00029775663278996944,9.990638500312343e-05
0.007966343313455582,0.7640367150306702,0.22501306235790253,0.0023681519087404013,0.0006157482857815921
0.0002503393916413188,0.0024784866254776716,0.9889117479324341,0.008222285658121109,0.00013709699851460755
0.9986763596534729,0.0009496512357145548,0.00021102797472849488,0.00011258291488047689,5.029491148889065e-05
0.03613382950425148,0.9562802314758301,0.0067483787424862385,0.0007090254221111536,0.00012855765817221254
0.06556952744722366,0.8999151587486267,0.028268733993172646,0.005804163403809071,0.00044242938747629523
0.00018878777336794883,0.00039627074147574604,0.043571341782808304,0.9516822695732117,0.004161343909800053
0.0002914440119639039,0.00038240166031755507,0.007207938004285097,0.8562590479850769,0.1358591467142105
0.00024057536211330444,0.0006262591341510415,0.12969821691513062,0.8690333962440491,0.0004015783197246492
0.019054796546697617,0.8051479458808899,0.1700570434331894,0.004934700205922127,0.0008055039215832949
0.0006265126285143197,0.06486038118600845,0.922652006149292,0.011327511630952358,0.0005335779278539121
0.4423389434814453,0.5222034454345703,0.03292686864733696,0.0020094006322324276,0.0005213363328948617
0.0002582807501312345,0.0004631719784811139,0.003871336579322815,0.9221431612968445,0.07326404750347137
0.01414853148162365,0.6780492663383484,0.2987031042575836,0.008777135983109474,0.00032193638617172837
0.003080890979617834,0.6052265763282776,0.3897920250892639,0.0017117775278165936,0.0001887231192085892
0.7682487964630127,0.22104403376579285,0.009504948742687702,0.0008672369294799864,0.0003349912876728922
0.4479442238807678,0.5458084940910339,0.005637624301016331,0.00040750790503807366,0.0002021738182520494
0.00046121267951093614,0.0021653827279806137,0.9881836771965027,0.009063932113349438,0.00012578300083987415
0.0001308506034547463,0.00022903821081854403,0.0015194759471341968,0.2935486435890198,0.7045719623565674
0.005318149458616972,0.018319953233003616,0.18400518596172333,0.7557443976402283,0.03661234676837921
0.04804252088069916,0.9343736171722412,0.016592765226960182,0.0007892657304182649,0.00020183852757327259
0.019188953563570976,0.9766222834587097,0.0032227272167801857,0.0005289195105433464,0.00043709808960556984
0.00021196632587816566,0.0007494289893656969,0.019500596448779106,0.9774103760719299,0.002127613639459014
0.8301478028297424,0.16379524767398834,0.005721366964280605,0.00019988718850072473,0.00013563588436227292
0.9991412162780762,0.0007526841945946217,5.514882650459185e-05,3.3089247153839096e-05,1.7860425941762514e-05
0.3365761339664459,0.6218271255493164,0.039657093584537506,0.001564454985782504,0.0003751518961507827
0.00035912927705794573,0.000596488534938544,0.5010032653808594,0.49729737639427185,0.0007437535678036511
0.004908135626465082,0.1896764189004898,0.7697480320930481,0.0349920317530632,0.0006753267371095717
0.0004737444978673011,0.15765821933746338,0.8332657814025879,0.00812989566475153,0.00047238089609891176
0.01578475534915924,0.810306191444397,0.16984395682811737,0.0035805150400847197,0.0004845677176490426
0.0005604449543170631,0.0459650494158268,0.9505908489227295,0.00275520165450871,0.00012839237751904875
0.00022344190801959485,0.001122094108723104,0.9873939752578735,0.011047503910958767,0.00021294274483807385
0.9980804920196533,0.0016177254728972912,0.00020990498887840658,5.315272937878035e-05,3.87544569093734e-05
0.9982189536094666,0.0015178838511928916,0.00015313155017793179,6.958981248317286e-05,4.04663041990716e-05
0.8182427287101746,0.16416101157665253,0.01643303968012333,0.0006176010356284678,0.0005456045619212091
0.8626595735549927,0.12633077800273895,0.009618258103728294,0.0009570418624207377,0.0004342801112215966
0.00047884570085443556,0.020530037581920624,0.9722391963005066,0.00662701902911067,0.00012496970884967595
0.22515703737735748,0.7095580697059631,0.06342945247888565,0.001492424518801272,0.00036297368933446705
0.9787220358848572,0.020640404894948006,0.0005451308679766953,5.379857975640334e-05,3.860006472677924e-05
0.0002585652400739491,0.0013494323939085007,0.9841247797012329,0.013850207440555096,0.0004170065512880683
0.0004559095832519233,0.0008742314530536532,0.17702233791351318,0.819753110408783,0.0018944256007671356
0.9329047799110413,0.06348071247339249,0.002631898270919919,0.0007066337275318801,0.0002759380149655044
0.0004884519148617983,0.0010071818251162767,0.013804380781948566,0.9028648138046265,0.08183518052101135
0.9989423155784607,0.0009344791760668159,6.385643064277247e-05,3.8523525290656835e-05,2.078513352898881e-05
0.9762903451919556,0.02117185853421688,0.002158860443159938,0.0003054250846616924,7.351644308073446e-05
3.808529072557576e-05,4.76359055028297e-05,0.00042491283966228366,0.01287100836634636,0.9866183400154114
0.00032120419200509787,0.00041208165930584073,0.0038734478875994682,0.053728315979242325,0.94166499376297
0.001182866864837706,0.9376744031906128,0.06040229648351669,0.000625726708676666,0.00011464820272522047
0.022417999804019928,0.8844510912895203,0.0695049911737442,0.022819984704256058,0.0008058999083004892
0.01757502369582653,0.9620057344436646,0.019580401480197906,0.0007216467056423426,0.00011717486631823704
0.020504770800471306,0.9700966477394104,0.00894736498594284,0.0003267869760747999,0.00012440756836440414
0.24771520495414734,0.6798511147499084,0.06902852654457092,0.0028158666100353003,0.0005892899935133755
0.0017517678206786513,0.8343150615692139,0.16292966902256012,0.0008471181499771774,0.00015645718667656183
0.0002353916788706556,0.0005294111324474216,0.018941180780529976,0.36795204877853394,0.6123419404029846
0.9988670349121094,0.0009965775534510612,7.286043546628207e-05,4.019849802716635e-05,2.338103331567254e-05
0.00043342376011423767,0.16494180262088776,0.8320439457893372,0.0024401117116212845,0.00014076544903218746
0.0005604050820693374,0.003358816960826516,0.824284017086029,0.17124350368976593,0.0005532539798878133
0.09776182472705841,0.8738936185836792,0.02730141580104828,0.0006373439682647586,0.0004057720070704818
0.0005811652517877519,0.002859786618500948,0.5781064629554749,0.4178713262081146,0.0005812502931803465
0.00016843409684952348,0.04366748407483101,0.953831672668457,0.0022551091387867928,7.732935046078637e-05
0.00235041999258101,0.6030935049057007,0.3914741277694702,0.0028844703920185566,0.0001974489860003814
0.9993079900741577,0.0005680124741047621,7.658525282749906e-05,2.5340155843878165e-05,2.209444937761873e-05
0.000289999064989388,0.012522434815764427,0.9794458746910095,0.007622884586453438,0.0001187915331684053
0.8629483580589294,0.1337594985961914,0.0029392947908490896,0.0002493656356818974,0.00010352180106565356
0.0007980149821378291,0.05999050661921501,0.9337650537490845,0.005214357282966375,0.00023210255312733352
0.0004994270857423544,0.18726582825183868,0.8055227398872375,0.006580010522156954,0.0001320351002505049
0.4394736886024475,0.4437803626060486,0.11541134864091873,0.0007562118116766214,0.0005783985834568739
0.004133373964577913,0.8575424551963806,0.13734620809555054,0.000667268643155694,0.0003106913063675165
0.5311776995658875,0.4633425772190094,0.004979413002729416,0.000318374513881281,0.000181973198777996
0.000751239072997123,0.0011106490856036544,0.31764256954193115,0.6782004833221436,0.002295091515406966
0.13803426921367645,0.8392136693000793,0.02159099280834198,0.0007530274451710284,0.00040806265315040946
0.9624857306480408,0.03502770885825157,0.0015897371340543032,0.0006495402776636183,0.00024726538686081767
0.9969097971916199,0.002704076701775193,0.00026044127298519015,8.36770050227642e-05,4.202911804895848e-05
0.0012444411404430866,0.0059830923564732075,0.40748876333236694,0.573030412197113,0.01225326955318451
0.0026250418741256,0.9652842879295349,0.03082481026649475,0.0010954915778711438,0.00017041730461642146
0.39665576815605164,0.587121307849884,0.015611964277923107,0.00039267283864319324,0.0002182572934543714
0.000564556394238025,0.0012753632618114352,0.007698004133999348,0.5864341855049133,0.4040278494358063
0.22728131711483002,0.76799476146698,0.0037880209274590015,0.0007579192752018571,0.00017798147746361792
0.08368243277072906,0.46581465005874634,0.44871145486831665,0.0010984065011143684,0.0006930424715392292
0.0007158273947425187,0.005697367247194052,0.9320826530456543,0.06124081835150719,0.0002633331750985235
0.0015706450212746859,0.0027446793392300606,0.09186749905347824,0.8833729028701782,0.020444313064217567
0.003881476353853941,0.14665745198726654,0.8263569474220276,0.022755948826670647,0.0003481475287117064
0.0006426959880627692,0.0012522758916020393,0.012921339832246304,0.6424211859703064,0.3427625000476837
0.16553223133087158,0.6715479493141174,0.15888339281082153,0.0025492850691080093,0.0014871550956740975
0.00043320312397554517,0.0012275452027097344,0.043024227023124695,0.9421709775924683,0.013144022785127163
0.984217643737793,0.015031984075903893,0.0004934521275572479,0.00018296643975190818,7.400489994324744e-05
0.0004360042803455144,0.0007413829443976283,0.716498613357544,0.28185465931892395,0.0004693640803452581
0.0031233809422701597,0.4165225625038147,0.5719210505485535,0.007926370948553085,0.0005066308658570051
0.0004185862489975989,0.001274345675483346,0.009806711226701736,0.9867221117019653,0.0017783106304705143
0.0008688805974088609,0.1741536408662796,0.8216826915740967,0.0030401665717363358,0.00025465330691076815
0.000465751247247681,0.028095120564103127,0.9685152769088745,0.0028299817349761724,9.38576486078091e-05
0.0008947954047471285,0.001818272052332759,0.044556669890880585,0.9497057199478149,0.003024588106200099
0.4261786639690399,0.5663387179374695,0.005789559800177813,0.0013037285534664989,0.0003893093962687999
0.0002107391192112118,0.0027616529259830713,0.983793318271637,0.013123217970132828,0.00011106960300821811
0.0003704215050674975,0.001042222953401506,0.969338059425354,0.029101170599460602,0.00014816429757047445
0.15219075977802277,0.5997433662414551,0.24333155155181885,0.004207049962133169,0.0005272614653222263
0.3111025393009186,0.6868227124214172,0.0012956944992765784,0.0003984051290899515,0.00038064332329668105
0.005589887034147978,0.11054341495037079,0.8110454082489014,0.07194671034812927,0.0008745150407776237
0.9868183135986328,0.007017507683485746,0.004880212713032961,0.0008835701737552881,0.00040042022010311484
0.9968584775924683,0.0024584978818893433,0.0005273742135614157,8.478513336740434e-05,7.084522803779691e-05
4.933470700052567e-05,0.00010581166134215891,0.0001918578054755926,0.0024578601587563753,0.9971951246261597
0.020284591242671013,0.8765427470207214,0.10098735243082047,0.0017682526959106326,0.00041700268047861755
0.9968552589416504,0.002933960873633623,0.00011787827679654583,6.019059946993366e-05,3.265052509959787e-05
0.05188141018152237,0.7782973051071167,0.16658401489257812,0.0026546097360551357,0.0005827178829349577
0.02989005111157894,0.27835360169410706,0.4669184386730194,0.22362607717514038,0.001211860217154026
0.9993213415145874,0.0005298739997670054,8.155723480740562e-05,4.846755473408848e-05,1.881515527202282e-05
0.9988862872123718,0.0009319469099864364,0.00010922013461822644,5.367844642023556e-05,1.8877441107179038e-05
0.07436248660087585,0.8968256711959839,0.026275068521499634,0.0018824401777237654,0.0006542830378748477
0.0003947362129110843,0.0008364778477698565,0.008884831331670284,0.8955063223838806,0.09437768161296844
0.7697075009346008,0.22733284533023834,0.0024666120298206806,0.00033254516893066466,0.00016045522352214903
0.0010032417485490441,0.7965181469917297,0.20154504477977753,0.0008489627507515252,8.456271461909637e-05
0.000623270112555474,0.0015663271769881248,0.012562792748212814,0.9601874947547913,0.02506008930504322
0.9971250891685486,0.0026954321656376123,0.00010150823800358921,4.4693129893857986e-05,3.331526386318728e-05
0.0004730556393042207,0.0007717039552517235,0.004448587540537119,0.7307130694389343,0.26359355449676514
0.0003069138911087066,0.04513765126466751,0.9478824734687805,0.006358776241540909,0.0003142401110380888
0.0009284106781706214,0.3365424871444702,0.634308397769928,0.027972854673862457,0.0002478373353369534
4.5724009396508336e-05,2.2324558813124895e-05,0.00017132781795226038,0.0009306598803959787,0.9988300204277039
0.999257504940033,0.0006299659726209939,6.889463111292571e-05,2.5767893021111377e-05,1.7867443602881394e-05
0.8279854655265808,0.16149374842643738,0.009680808521807194,0.0005766914691776037,0.0002632692630868405
0.0009670513099990785,0.002446400932967663,0.1719946563243866,0.8223563432693481,0.0022355092223733664
0.0006701509119011462,0.001074202940799296,0.25656697154045105,0.7327063679695129,0.00898231565952301
0.2483670711517334,0.5972657799720764,0.15046003460884094,0.0034100846387445927,0.0004969957517459989
0.9988346695899963,0.0009473515092395246,0.00014868375728838146,5.4192183597479016e-05,1.5159408576437272e-05
0.9850983619689941,0.014402044005692005,0.00034240720560774207,0.00010191406909143552,5.532786963158287e-05
0.9989113807678223,0.0007423798670060933,0.0002847414289135486,3.525466672726907e-05,2.6230743969790637e-05
0.0010514468885958195,0.3236786723136902,0.6729892492294312,0.0020983254071325064,0.00018225029634777457
0.9990851879119873,0.0006802037241868675,0.00015276185877155513,5.237310324446298e-05,2.948154360638e-05
0.0006186111131682992,0.0010030599078163505,0.01578608900308609,0.897061824798584,0.08553040027618408
0.00042943129665218294,0.001354094478301704,0.010765854269266129,0.9845069050788879,0.0029437346383929253
0.0010295258834958076,0.0018544035265222192,0.03090069815516472,0.9634516835212708,0.0027636908926069736
0.7359755039215088,0.24829113483428955,0.012388267554342747,0.001720177591778338,0.0016249391483142972
0.0010969163849949837,0.03512624651193619,0.8705957531929016,0.09206557273864746,0.0011154580861330032
0.3760272264480591,0.5286476016044617,0.09014584124088287,0.004624657798558474,0.0005546947941184044
0.0010192979825660586,0.001885087345726788,0.762435257434845,0.234109565615654,0.0005507992464117706
0.0004510378057602793,0.0031041724141687155,0.987877607345581,0.00845500361174345,0.00011218217696296051
0.9991917014122009,0.0006011024815961719,0.00013963693345431238,4.715527393273078e-05,2.0353076251922175e-05
0.998904824256897,0.0007236863020807505,0.00027245673118159175,8.281376358354464e-05,1.6242818674072623e-05
0.9992668032646179,0.0005371398292481899,0.0001402389316353947,3.09561328322161e-05,2.484912874933798e-05
0.00039108606870286167,0.0011026603169739246,0.6560227274894714,0.34208184480667114,0.00040167372208088636
0.00028083118377253413,0.0006484758923761547,0.032105084508657455,0.9647397398948669,0.0022258784156292677
0.0003014637914020568,0.0011106596793979406,0.425516813993454,0.5726236701011658,0.0004473882436286658
0.0004933202872052789,0.0018668562406674027,0.9098309874534607,0.08671388775110245,0.001094988314434886
0.9989938139915466,0.0006631953292526305,0.00025370207731612027,6.090754322940484e-05,2.8346257749944925e-05
0.0008479480165988207,0.03435026854276657,0.919019341468811,0.0452965684235096,0.0004859400214627385
0.03096906840801239,0.43788328766822815,0.5299807786941528,0.0006096469587646425,0.0005572141380980611
0.9815634489059448,0.017752302810549736,0.000520087021868676,9.462946763960645e-05,6.948997906874865e-05
0.9155628085136414,0.08344793319702148,0.0005533236544579268,0.00025217997608706355,0.00018376795924268663
0.0005110840429551899,0.038254063576459885,0.9469671249389648,0.013836147263646126,0.00043159356573596597
0.9981423616409302,0.0013342710444703698,0.0003120118344668299,0.00014735654985997826,6.396583194145933e-05
0.0004087555571459234,0.003238086588680744,0.9712598323822021,0.024929104372859,0.00016425912326667458
6.070446397643536e-05,0.00012731079186778516,0.000903594249393791,0.005965070333331823,0.9929433465003967
0.00020356400636956096,0.0003984385111834854,0.9057597517967224,0.0933990478515625,0.00023921967658679932
0.0351579375565052,0.9092597961425781,0.05022917687892914,0.004868680611252785,0.0004844616923946887
0.0007990506710484624,0.05777164176106453,0.9387674331665039,0.0025148331187665462,0.00014699215535074472
0.9988666772842407,0.0008548081968910992,0.0002001139655476436,4.574727427097969e-05,3.273300899309106e-05
0.9986238479614258,0.001174992648884654,0.00013126435806043446,4.284496753825806e-05,2.70477648882661e-05
0.0004916714387945831,0.0017336503369733691,0.6471244096755981,0.34941473603248596,0.0012355009093880653
0.048418078571558,0.9484312534332275,0.0027780162636190653,0.00028796057449653745,8.468157466268167e-05
0.804530143737793,0.19134299457073212,0.003559497417882085,0.00033970840740948915,0.0002276726154377684
0.9579169154167175,0.041065603494644165,0.0006232085870578885,0.00028907391242682934,0.00010521561489440501
0.008609460666775703,0.6325203776359558,0.34967243671417236,0.00889968778938055,0.00029801594791933894
0.41611430048942566,0.5810151100158691,0.001960175344720483,0.0005550890346057713,0.00035528934677131474
0.9991675615310669,0.00060152547666803,0.00010904706869041547,0.00010226951417280361,1.9577855709940195e-05
0.005760578904300928,0.32511574029922485,0.6456543803215027,0.02267034910619259,0.0007989477016963065
0.07311518490314484,0.8899810314178467,0.03010423108935356,0.005398555658757687,0.0014010361628606915
0.9798855185508728,0.019034532830119133,0.0007847315282560885,0.00021433508663903922,8.083874126896262e-05
0.003693296341225505,0.19263970851898193,0.7757814526557922,0.027244219556450844,0.0006413180381059647
0.0007599180680699646,0.001674271421507001,0.03509359806776047,0.9577354788780212,0.004736673552542925
0.11736299097537994,0.24995478987693787,0.625468909740448,0.0049369544722139835,0.0022763179149478674
0.9989966750144958,0.0008564103627577424,8.98046710062772e-05,3.10959221678786e-05,2.597611819510348e-05
0.9973752498626709,0.001861811731941998,0.0005540410056710243,0.00015299567894544452,5.590201908489689e-05
0.1804661601781845,0.2090594470500946,0.6086741089820862,0.0011483007110655308,0.0006520417518913746
0.001175050507299602,0.00162566511426121,0.11715957522392273,0.5821176171302795,0.2979221045970917
0.0014538156101480126,0.004801440984010696,0.9729045629501343,0.02055494673550129,0.0002852677716873586
0.0006252930616028607,0.0022479454055428505,0.015566942282021046,0.9408732652664185,0.0406864732503891
0.7786819934844971,0.2181244194507599,0.0020520456600934267,0.0007024969672784209,0.0004390935064293444
0.014101709239184856,0.9619777798652649,0.023032311350107193,0.0007185423746705055,0.00016964723181445152
0.0003098762535955757,0.19660256803035736,0.8018947839736938,0.0010900521883741021,0.00010265823220834136
0.9992883801460266,0.0006043550092726946,6.41611113678664e-05,2.6559229809208773e-05,1.662668182689231e-05
0.0008131776121445,0.003782754298299551,0.08887593448162079,0.9006087779998779,0.005919384770095348
0.9147873520851135,0.08053911477327347,0.0035540293902158737,0.000828932155855,0.000290589319774881
0.0002061361155938357,0.010510304942727089,0.9856452345848083,0.0035506784915924072,8.761134813539684e-05
0.6016972661018372,0.38993170857429504,0.007671115919947624,0.00043934350833296776,0.0002605803601909429
0.00025922158965840936,0.0004333637189120054,0.028918158262968063,0.9685915112495422,0.0017977800453081727
0.00013672116620000452,0.0003298638330306858,0.002347474219277501,0.08935228735208511,0.9078336358070374
0.23500587046146393,0.6764805316925049,0.08643418550491333,0.0011217424180358648,0.0009576936135999858
0.0004088279092684388,0.02227957360446453,0.9766992330551147,0.0005493474309332669,6.296218634815887e-05
0.0013592088362202048,0.5383222699165344,0.4493715763092041,0.010574855841696262,0.00037207783316262066
0.019066013395786285,0.899882435798645,0.07900352776050568,0.001345979399047792,0.0007020221673883498
0.0003206880355719477,0.00039532859227620065,0.0018330644816160202,0.02940257452428341,0.9680482745170593
0.14798955619335175,0.7735796570777893,0.07216495275497437,0.00553583400323987,0.000730046711396426
0.0002468471066094935,0.000747466052416712,0.9292430877685547,0.0694798082113266,0.00028280061087571084
0.0003653764142654836,0.0008652662509121001,0.6661955714225769,0.3320399224758148,0.0005338254850357771
