P_None,P_Low,P_Med,P_High,P_VeryHigh,RowId
0.7110693930591923,0.23960217937111672,0.047211577818135494,0.00190321338791927,0.00021363636363636363,31
0.16108783234835083,0.556988540066528,0.23553151073848494,0.037879465824666406,0.008512651021969889,32
0.009106093607885038,0.019595055248440834,0.07741445908940947,0.3136951976644749,0.5801891943897897,33
0.059492109878195296,0.2874912117875693,0.5166523572764374,0.12273911302139018,0.013625208036407774,34
0.5698666226704494,0.29187879491676566,0.1094222037985969,0.018244628128805916,0.010587750485382064,35
0.2752673662205021,0.5693988209843022,0.13108339675588312,0.01984343404229353,0.004406981997019149,36
0.06837580782235178,0.31330960912380706,0.4577399454979726,0.14366272424366763,0.016911913312201057,37
0.0019854585425712586,0.03403270132686054,0.307050304280984,0.5989444892974334,0.05798704655215077,38
0.001716591017995759,0.025596860116429754,0.38678876170610826,0.553846717395279,0.03205106976418705,39
0.8792631790826141,0.11025664591728046,0.006326165383990593,0.002226736888842152,0.0019272727272727271,40
0.686662257326059,0.28400653451072333,0.02596542688096764,0.002764626881095693,0.0006011544011544012,41
0.9346214573079559,0.058519400369509846,0.006432746249261973,0.00032950612111902434,9.688995215311005e-05,42
0.003950391175743716,0.04110288045433685,0.34954885410893227,0.5659378009861239,0.03946007327486323,43
0.004819373012608307,0.018236522403419435,0.07961579603475337,0.4378298271604355,0.4594984813887833,44
0.03497443810970703,0.051857774823482895,0.22245496241095708,0.44048936752743123,0.25022345712842187,45
0.16533328805018957,0.39539882857972075,0.3249508957267416,0.09660729029072812,0.017709697352620162,46
0.012333187008650177,0.28997578608643015,0.625412679378062,0.06862591059838183,0.00365243692847573,47
0.41169997685911525,0.41352170458372334,0.1499864556327908,0.017110072966822192,0.007681789957548471,48
0.04870499080483974,0.5250453973315633,0.36153631338115816,0.05653166106395939,0.008181637418479373,49
0.2613864542947647,0.6594881162009169,0.06748276544944258,0.010161174330662482,0.0014814897242136633,50
0.06106287140933253,0.2186530469116931,0.46735441222827606,0.22693352404610212,0.02599614540459626,51
0.007817058474715016,0.12290500932231915,0.7342246079646918,0.12912822532112359,0.005925098917150528,52
0.008835357868961244,0.05793630733233078,0.379205162682419,0.5278286415627238,0.026194530553565236,53
0.010891636636957467,0.1119556574681299,0.6246494290476247,0.22923553332292917,0.023267743524358897,54
0.8331880874176747,0.15091587478668123,0.014747414607238404,0.0010152898550724637,0.00013333333333333334,55
0.014476888187228138,0.04299706325945779,0.21067774995676744,0.4243371995061618,0.30751109909038504,56
0.008599059336869441,0.016486881041519613,0.06355899063560687,0.20812359397890554,0.7032314750070989,57
0.0010867306549659493,0.01379495284820476,0.12584128267665726,0.8151589657039506,0.04411806811622153,58
0.004664881397909613,0.02439456178349595,0.14050027471209048,0.5183378263323613,0.31210245577414275,59
0.9223404672544891,0.05758828542122222,0.014380707241419752,0.003947523491616993,0.001743016591251885,60
0.897445091768925,0.08967315599468743,0.011055197890656829,0.0017893613632744068,3.719298245614035e-05,61
0.2570781032449715,0.5534177551875084,0.18413806003467434,0.0036532700306229717,0.001712811502223267,62
0.7267709940057873,0.24353689677787438,0.024980573841956004,0.00355528320549865,0.0011562521688837477,63
0.45953859018365123,0.29084199904544616,0.18500973272421511,0.054841752308107825,0.009767925738579934,64
0.015166304391098706,0.033826288181194555,0.10058206187366599,0.35787972439522403,0.4925456211588169,65
0.8298239186744801,0.15581641131438925,0.013798455900784823,0.00046634231547357734,9.487179487179488e-05,66
0.012661988523280543,0.03563576867870914,0.11303264615914703,0.5754493449067055,0.2632202517321579,67
0.10090205608112819,0.7156183388101184,0.16371824779949923,0.017417309812716972,0.002344047496537532,68
0.012091907317256598,0.03751526623890639,0.27340436518148736,0.5754467005500886,0.10154176071226104,69
0.012769968847480145,0.0722595299055401,0.2866295519467715,0.5617097549244333,0.06663119437577503,70
0.9314603244081688,0.05937902384681493,0.007616544177786734,0.0012980469611689124,0.0002460606060606061,71
0.04754356123319127,0.12895830081800527,0.5827909111143024,0.22310799477065896,0.017599232063842275,72
0.025416716117644213,0.22649277431228212,0.5695182715224791,0.14912184626719865,0.029450391780395945,73
0.027952809513327254,0.2915301824200329,0.5967034009580622,0.0801445497715573,0.0036690573370206495,74
0.0010383346065699008,0.023378070478166778,0.17475377157632838,0.6643991353526124,0.1364306879863228,75
0.009837509614909723,0.029562818519921902,0.14113934357525243,0.5082846281029945,0.3111757001869214,76
0.5022894360437188,0.35631862442517964,0.10582409691951071,0.016511372088649723,0.019056470522941113,77
0.8267524987758336,0.1599338871323593,0.012437423615616897,0.0008398268398268398,3.6363636363636364e-05,78
0.003948736942121952,0.048228952904651345,0.5314663790520135,0.40910468686244245,0.007251244238770757,79
0.032688604815885224,0.09857885683830077,0.34847636969838336,0.39196389280747074,0.1282922758399601,80
0.16140106888069944,0.6649523347214201,0.14573414060205842,0.0248713561355308,0.0030410996602914446,81
0.06058617003426696,0.4814348168214906,0.40944898443064404,0.04648005131971872,0.002049977393879833,82
0.006505599486068753,0.010533345537064736,0.0419401270989482,0.06553737903659866,0.8754835488413196,83
0.9001622477334165,0.07562990190635432,0.02026820429310031,0.0034066232928017825,0.0005330227743271221,84
0.9601109168231948,0.03637557478414019,0.002600645629696942,0.0008320546821599453,8.080808080808081e-05,85
0.15356299257936334,0.513157807980683,0.2864542212009725,0.04187104828005115,0.004953929958929958,86
0.8724450935890935,0.11652526796081639,0.009280469332171016,0.0016650665538165536,8.41025641025641e-05,87
0.002474110131402019,0.046699711281445,0.5900616867515894,0.35801947755165303,0.002745014283910379,88
0.7683175004751472,0.21413114881198783,0.013916007352170467,0.0021032221485733135,0.0015321212121212123,89
0.007837287412794634,0.04320530378238081,0.2619632702423955,0.4844076360424399,0.20258650251998916,90
0.005217835979558187,0.06236732930673252,0.6065770385943801,0.3056354266970097,0.020202369422319184,91
0.950686259893599,0.040444520017965516,0.008379745319990365,0.00021150940047954904,0.00027796536796536795,92
0.8894087797638079,0.08211798250532844,0.021852823168817596,0.005318147764516186,0.0013022667975299555,93
0.0006726459173010897,0.010741009223009874,0.1512913727238787,0.8114103400874189,0.025884632048392125,94
0.00437944491739477,0.08512126048681712,0.7427097709676966,0.16552480864500688,0.002264714983084548,95
0.9672297035279392,0.029199792829207975,0.003170049883733562,0.00038992744332961725,1.0526315789473683e-05,96
0.0008448712662572453,0.00607899480062447,0.057771918206092156,0.6351530659666931,0.3001511497603333,97
0.9249678658717077,0.060362236571513975,0.012073940180821188,0.002466260406260406,0.0001296969696969697,98
0.825974826533027,0.15954012274808513,0.01242965541243983,0.0014891615402141717,0.0005662337662337663,99
0.008211569525955715,0.016342529140890967,0.10402688556959123,0.253004434174111,0.6184145815894511,100
0.006890313330002834,0.06752243280330952,0.511326431736646,0.3934297197926625,0.020831102337378987,101
0.007989829167581891,0.20953284786196655,0.6663910789113192,0.11388865204404301,0.00219759201508937,102
0.7504447454561074,0.2288107448609619,0.019306935687231058,0.0013137644718901594,0.0001238095238095238,103
0.8967124701048602,0.07940059167648536,0.018806360788421912,0.004012252307079893,0.0010683251231527093,104
0.002896802931074444,0.020398690833867344,0.27842245931701826,0.6629145294223691,0.035367517495671054,105
0.008506525903273752,0.2666735179672908,0.6274662263475967,0.09424383579864956,0.003109893983189296,106
0.010744512000573001,0.022268016211138175,0.07897177961227453,0.3146888785702612,0.5733268136057532,107
0.008801533346610501,0.03855299187685677,0.38592704791051957,0.4884876635128478,0.07823076335316534,108
0.09653058061290087,0.5549284635684958,0.2857354651332861,0.05314854251548181,0.009656948169835321,109
0.8713708792844427,0.11550216677213745,0.007759310410482332,0.004651987424340366,0.0007156561085972851,110
0.17882483620444906,0.5364457323893558,0.22004581269599544,0.05720258879840375,0.007481029911795998,111
0.6815979345823524,0.12331940906374743,0.12388911521587465,0.04487019192834217,0.026323349209683343,112
0.0018518211610875836,0.01396520400039108,0.1522420081001424,0.6826240136025221,0.14931695313585708,113
0.009732219757061346,0.04597513346573889,0.29560597581148684,0.6136874467385289,0.03499922422718412,114
0.968497711027981,0.028810806477635176,0.0019864108896600645,0.0006990109986631726,6.06060606060606e-06,115
0.15874962133548298,0.6183053458002055,0.20413873527453755,0.01731642626634567,0.0014898713234284136,116
0.005797494905357026,0.12952739377553255,0.7034545155985793,0.1541736363081534,0.007046959412377964,117
0.9522247502221435,0.04479965166592807,0.002271670040000481,0.0004857462537462538,0.00021818181818181818,118
0.43609911750483954,0.4899027313071377,0.07145429379019633,0.002187035886005109,0.0003568215118215118,119
0.001855376512644845,0.014736942564570749,0.11772610368826801,0.4813078109501546,0.384373766284362,120
0.7246716550107501,0.1536835399408752,0.07900752025326407,0.024604435204384784,0.018032849590725753,121
0.9277184859247642,0.059297458551543725,0.01137545745509398,0.0014485980685980686,0.00016,122
0.05363763782473156,0.14442158408886516,0.5681017757559087,0.20879524826435722,0.02504375406613729,123
0.17378342499136218,0.4844955205295027,0.2709231999128348,0.05186467083884368,0.018933183727456605,124
0.0025645132405773827,0.04165882859861531,0.6025003000944985,0.34974279328455105,0.003533564781757538,125
0.004715050721405387,0.020104494628483804,0.22147470547549014,0.5987799326135844,0.15492581656103638,126
0.23729899090497558,0.6187574637341712,0.13395870167145113,0.006622539093127119,0.003362304596275184,127
0.010396326626955972,0.03130887815373013,0.2014046578495813,0.5128218368732173,0.2440683004965154,128
0.0030565125181857243,0.07247621362501584,0.7942183722472176,0.12364992289665604,0.006598978712925094,129
0.7952409806142372,0.17949631568870633,0.02439104699449298,0.0004510124448606423,0.0004206442577030812,130
0.03583506497968506,0.12235826131747533,0.3017174870698729,0.38117287262462324,0.15891631400834377,131
0.4029532287836153,0.3904561538951064,0.14104709630183082,0.05509372090929347,0.010449800110154011,132
0.014490127242351752,0.08445643781347906,0.6455404068064635,0.2364230349953164,0.01908999314238933,133
0.05714892027755386,0.20334334029360424,0.5248584720428452,0.19058642035924994,0.024062847026747086,134
0.010096187427539047,0.009810551253842729,0.047008936638791285,0.09559635584970029,0.8374879688301267,135
0.03235190837640951,0.1879543835844783,0.674015089582616,0.10120988270719056,0.00446873574930591,136
0.1801723268509025,0.5832604387181999,0.19014202999947213,0.04336614992555994,0.0030590545058656513,137
0.003621276279419343,0.06632671969389523,0.6417817236557796,0.27276464906188747,0.015505631309018225,138
0.01129700705347355,0.021553803337696513,0.09057750398453351,0.3554199612749821,0.5211517243493143,139
0.1463759822253113,0.49076792286305154,0.3173571439011126,0.0384675285540362,0.007031422456488398,140
0.6439565149795369,0.29156250041960036,0.0525110795916092,0.00948145179580021,0.0024884532134532137,141
0.04903618324522,0.16266570037071337,0.23229611595138996,0.39323036404952594,0.1627716363831508,142
0.0007170609048391792,0.014947858149338033,0.14702231016608872,0.7742882486716113,0.06302452210812295,143
0.0037464145854145857,0.0397479517171404,0.35800917426012085,0.5511994432139595,0.04729701622336461,144
0.13867099129281532,0.6314477161794887,0.20390388526820144,0.023551925343017158,0.002425481916477453,145
0.006663399443172344,0.10453552301094834,0.7946094300015916,0.09059932906960447,0.0035923184746830634,146
0.02198188713833137,0.07849650441021885,0.47704554841535085,0.3588747213569401,0.06360133867915888,147
0.0034400528981281876,0.03622132075704841,0.3900507665408982,0.5405539200173213,0.02973393978660397,148
0.012450721593274117,0.045715195625383086,0.32187753371961064,0.4934045973888705,0.12655195167286182,149
0.8576159555691211,0.11175912254207339,0.029149737073620736,0.0008333666333666334,0.0006418181818181818,150
0.029898932577804092,0.10549095819878485,0.33544565162109696,0.3676500449058648,0.16151441269644953,151
0.8623885397904028,0.12903371821064902,0.007551754833056553,0.0008010299009344609,0.00022495726495726497,152
0.3816360670540494,0.5495483781827282,0.06423111552219551,0.004074915431503174,0.0005095238095238095,153
0.06459204154405435,0.1452488566559147,0.3589950368755,0.40027966033581847,0.030884404588712316,154
0.022396656714383865,0.0319292669181543,0.04597951122762952,0.070768496423916,0.8289260687159163,155
0.09600921067267827,0.6015330563669414,0.25030661275646054,0.04653231951163137,0.0056188006922882755,156
0.0008935666735009962,0.02319815899342334,0.4786094029752162,0.4789686290633515,0.018330242294508015,157
0.004462810131045425,0.015637371032525473,0.09429628145211591,0.4360227162481496,0.4495808211361636,158
0.009154338379247366,0.11720524938910142,0.7764720599744784,0.09547344905435369,0.0016949032028190582,159
0.14665153606446205,0.5074658869808368,0.23728172685442916,0.08850619106905863,0.020094659031213217,160
0.002291088866601774,0.025960074600892717,0.34603540835929075,0.5803507349132712,0.04536269325994357,161
0.0003557665964172813,0.005630422092223954,0.09341324170144565,0.6961976953243634,0.20440287428554985,162
0.967079084315626,0.028869324853090295,0.00384166799851001,0.0002099228327737502,0.0,163
0.08436782801762889,0.6804398901538353,0.21939866186805004,0.01556680647858966,0.0002268134818962353,164
0.006873740583808141,0.08685616590012471,0.6177475531676421,0.2798017716810254,0.008720768667399877,165
0.26545306314625006,0.4429168422434381,0.2619567309337451,0.019472958085426224,0.010200405591140885,166
0.002381072864223549,0.02997034012611639,0.2985217239160581,0.5985101625834504,0.07061670051015151,167
0.27808422775796193,0.4897197261896359,0.19316823688928428,0.03517709182203685,0.0038507173410811174,168
0.03029637425912507,0.29892746561754974,0.545233344035257,0.11494561533945147,0.010597200748616756,169
0.9036175780641653,0.07950884141966831,0.014926248129540059,0.0009676498469438135,0.0009796825396825397,170
0.9461556376773098,0.049184223624426884,0.004220368762442741,0.00015620671742981558,0.0002835632183908046,171
0.00995934000336676,0.1199200274103857,0.7455855360641345,0.11282065847230507,0.011714438049808002,172
0.9319473638246245,0.060889027587602604,0.0051953780509728705,0.0017020908793559566,0.00026613965744400525,173
0.42296583681109234,0.39601956613959527,0.14044848471619567,0.03144449346179199,0.009121618871324755,174
0.014553541323349167,0.17263527232858547,0.6722965885721918,0.1296861013055462,0.010828496470327655,175
0.8787890286673617,0.1072121754154178,0.010278193186617952,0.0027014452214452213,0.0010191575091575093,176
0.040238697461487054,0.5889452608652714,0.3383212207508316,0.029460595590008604,0.0030342253324014477,177
0.07307010325510789,0.22413288987613283,0.6088829550314145,0.048710767882447666,0.0452032839548972,178
0.03201993540405592,0.16936611561628478,0.5468498356683762,0.23288435344420028,0.018879759867082853,179
0.34479851426466385,0.5497376435586286,0.09424578303176843,0.009322317546971862,0.0018957415979673022,180
0.04643327425220454,0.05748693792960778,0.22290985022464263,0.5737607947961869,0.0994091427973582,181
0.06382003138098187,0.086348798943442,0.180430167243717,0.48717021830477547,0.182230784127084,182
0.27339013826923264,0.6359651034002881,0.083066599403818,0.0044673398111365215,0.003110819115524998,183
0.01389913465981101,0.046497294219986995,0.14510398023048998,0.3770564767933712,0.41744311409634094,184
0.7261497549021804,0.20563853688773714,0.05530599080055707,0.01157715597096402,0.0013285614385614385,185
0.19787306391404794,0.5096943702897005,0.19117311642134155,0.08031538225180254,0.020944067123107563,186
0.004869008267262583,0.10695919853306672,0.7782981201821644,0.10631839220611186,0.00355528081139466,187
0.007181034684269979,0.034967178973692024,0.15416590899742683,0.6241230696007461,0.1795628077438653,188
0.01072468303540421,0.03205750011569433,0.16638258914614057,0.4992771449460158,0.29155808275674505,189
0.5791138730827158,0.3248001851442467,0.08649937009710448,0.006173648035246188,0.003412923640686799,190
0.923905821908396,0.059475187569652324,0.011317512167141738,0.004201543289874938,0.0010999350649350647,191
0.165975138019082,0.6569818360209607,0.1627788154639656,0.011110867740571084,0.003153342755420562,192
0.011172852788766102,0.03051549602440088,0.14507412019221674,0.4238779659411036,0.3893595650535128,193
0.01024709435844515,0.1130357047319819,0.7332158282704868,0.13161631517489703,0.01188505746418959,194
0.9277194360968319,0.06146157102900414,0.010437073682244922,0.0002837373737373738,9.81818181818182e-05,195
0.2313001732809304,0.5556933181020272,0.19842651354617555,0.011043795279707282,0.0035361997911598415,196
0.0003274578147219657,0.005597309081893929,0.12428051063313181,0.7557452816848332,0.1140494407854196,197
0.008605484019473017,0.04382140001170981,0.4840185530572236,0.42583552546971315,0.03771903744188042,198
0.14901477599585097,0.6607157518148796,0.1564726031667573,0.026470369618653383,0.0073264994038589795,199
0.011202896785476887,0.025592897861158447,0.10221381356426407,0.3557236025750385,0.5052667892140621,200
0.26973740470955754,0.6040651489516854,0.10421264578978129,0.016845181469470765,0.005139619079505232,201
0.7558574793665358,0.17503722998352592,0.05864969681273149,0.006446351050581807,0.00400924278662514,202
0.004603904690415301,0.16246698790046743,0.7147330149317472,0.11648566514326648,0.0017104273341038048,203
0.3163964676439047,0.41105625473233776,0.24578222980466763,0.019877904113122673,0.006887143705967236,204
0.023161224370771095,0.4142806759597371,0.5036013079645291,0.05584588152023088,0.003110910184731894,205
0.7288999723726672,0.23866273579118835,0.03108834986865581,0.00094400690255367,0.00040493506493506496,206
0.00636656927923863,0.04365889636651856,0.2544864375608835,0.6642686668021621,0.031219429991197256,207
0.33236707954440414,0.47010170887126906,0.16944452247949898,0.024755240426950473,0.0033314486778774437,208
0.008133332106376356,0.12898858175377795,0.7161064042113691,0.14302356023030752,0.0037481216981691892,209
0.8550048665415206,0.12260018437622375,0.02054206467280434,0.0011501346650761106,0.0007027497443751764,210
0.9346227681885665,0.05564807087283032,0.005155209781644206,0.0037505168135245153,0.0008234343434343434,211
0.7516181500090731,0.22852667274986724,0.01836237448825684,0.0012923365523365524,0.00020046620046620047,212
0.004606403596403597,0.01444577908744141,0.1285004082016264,0.5720292303728105,0.2804181787417178,213
0.36742626732986394,0.440668416332162,0.15294964878227582,0.02747601927999761,0.011479648275700905,214
0.03091774467312548,0.2121917492298968,0.5697878506394028,0.17049591025388755,0.016606745203687618,215
0.8725444114210699,0.09729483712562137,0.024062693636660602,0.004707539070125277,0.0013905187465228033,216
0.05393594487098212,0.5026963922940975,0.39334206127454063,0.035730480907416665,0.014295120652962956,217
0.02533355870241183,0.042993353738256836,0.15509158893635944,0.6424029828581678,0.13417851576480444,218
0.0019737314909998227,0.00962018077250023,0.1295067472904872,0.6353607138932114,0.22353862655280174,219
0.9082739514607379,0.0734340720585955,0.012397646494042671,0.0033771750363111594,0.002517154950312845,220
0.03856395714394679,0.5776703739691542,0.34952253498972297,0.03214981581700759,0.002093318080168451,221
0.9360311757446127,0.05886736638128468,0.004652206109219172,0.00022218105781265262,0.00022707070707070706,222
0.003930597424883888,0.03632576233368158,0.6934057304562267,0.264851580743936,0.0014863290412719624,223
0.0058290515679384845,0.012182373918667519,0.04033498436104985,0.0845617169899793,0.8570918731623649,224
0.006237180228599665,0.024646984907946156,0.2261735303443609,0.6015013696107054,0.1414409349083881,225
0.9564424647278958,0.03598442115028246,0.00550896477266889,0.0015574826824860388,0.0005066666666666667,226
0.31441682872369003,0.5383447258866463,0.12810764053244195,0.01875805879191773,0.00037274606530420483,227
0.0007565217038153783,0.017090156101748216,0.35433561992908436,0.6008589225664296,0.026958779698922335,228
0.18437124668124372,0.5156051204860647,0.21923703236733597,0.0669553115887879,0.013831288876567666,229
0.014144420878399205,0.018296646824108122,0.04459615109005201,0.08862026212807948,0.8343425190793614,230
0.6937610339762195,0.27816242362396,0.0270387492104901,0.0005099299414672915,0.0005278632478632479,231
0.023647462851307914,0.06302809796222587,0.18645227869405476,0.4200171133027541,0.3068550471896574,232
0.7606638835469052,0.1307522926172827,0.08866788617539403,0.012146712163692562,0.007769225496725497,233
0.2564121715112071,0.46796932507046807,0.21811315050719499,0.03990194475238125,0.017603408158748717,234
0.5475287411693585,0.3164798544301437,0.10850074092574716,0.020841074674661647,0.0066495888000888004,235
0.17598766463161553,0.5615843331901443,0.19584317268768803,0.050493974530671594,0.016090854959880753,236
0.862354299927544,0.09353726111149556,0.03788387745317375,0.0042094480435300365,0.0020151134642566867,237
0.016889118036962057,0.05773228879195913,0.4130298599172204,0.42882998994383936,0.08351874331001918,238
0.00416353576926594,0.03691469835904347,0.5754836246564995,0.36347951595550093,0.019958625259689836,239
0.45533923541732557,0.4031827301390245,0.1224129145293198,0.015086252137349002,0.003978867776981135,240
0.5449654160847455,0.39045155851889357,0.05630352182535968,0.00580497596671128,0.002474527604289973,241
0.5740188830944966,0.2152236042493259,0.13998753151708102,0.05458718319462995,0.016182797944466705,242
0.006221288154195465,0.11164817462126327,0.6365039218785095,0.23587629577528824,0.009750319570743632,243
0.12741565773117913,0.2564545917813678,0.4590855716609677,0.13596942739151952,0.02107475143496612,244
0.15179867477301437,0.6425222735995406,0.16867666451634236,0.035110427002863646,0.0018919601082393073,245
0.009655783700858464,0.03697494449388724,0.1752813397006301,0.5445007067829162,0.23358722532170803,246
0.8979745692775458,0.09640643883647468,0.0033579377588202224,0.001679861985967249,0.0005811921411921412,247
0.8171438888814191,0.1738282922790994,0.008441185539767915,0.00047177414920245177,0.00011485915051132442,248
0.0019802550477017082,0.055596825922603156,0.7411014591199561,0.19269590501239914,0.008625554897340144,249
0.004374886965446396,0.05501061317697842,0.5602476140955954,0.35820637207689526,0.022160513685084395,250
0.9121018254264399,0.07762240699644898,0.0077942062365106025,0.001398516607555764,0.001083044733044733,251
0.09032163934736208,0.1756467992637035,0.5947153163291831,0.07947417267135522,0.059842072388395916,252
0.030959968859038567,0.32296841368690565,0.5268967279026028,0.11635141545597753,0.002823474095475531,253
0.040672522690797824,0.3163267217280902,0.5678103015081969,0.07195042704323053,0.0032400270296846527,254
4.386446886446887e-05,0.0048955000556549,0.09111653406378509,0.8649489993336237,0.03899510207807235,255
0.01824730666562011,0.05340969668112705,0.27050871945026866,0.5177151001014006,0.1401191771015834,256
0.8913810372047923,0.10400821168358325,0.003849316920084868,0.0006006261107313739,0.00016080808080808082,257
0.4584939026902779,0.4157629949101276,0.11279544122389215,0.00896924736728849,0.003978413808413809,258
0.4311787575236835,0.35927395157439806,0.18334220339951743,0.018152986230779617,0.008052101271621395,259
0.4021111974271797,0.5044432869836728,0.07953518001510795,0.011462801658359934,0.0024475339156797104,260
0.33826888032554764,0.40310408036209305,0.22190281498653647,0.026256630799962453,0.010467593525860406,261
0.8294071148066203,0.15378487538058375,0.013875093881118706,0.0027761057243410182,0.00015681020733652315,262
0.39069248045788274,0.37140692769086037,0.20800772132276815,0.02867877961939789,0.001214090909090909,263
0.03478828456891272,0.10070451927264701,0.5690208662025871,0.22077094841772774,0.07471538153812568,264
0.4322681865245429,0.500582294028564,0.06440437274755625,0.001521790055980078,0.0012233566433566437,265
0.024448552518505216,0.3268487829503627,0.5848909722896252,0.062330619751674,0.0014810724898332763,266
0.006656135275895323,0.03634970288762339,0.46816892299326546,0.44901356231873707,0.03981167652447901,267
0.054393996104370755,0.12642793692970317,0.611370137307079,0.17984724159727644,0.02796068806157075,268
0.30602889268012295,0.637424378336427,0.05316089349656816,0.0025074794707214687,0.0008783560161608943,269
0.17153394328573304,0.5122495556250457,0.2507211543657623,0.04802550924500272,0.01746983747845617,270
0.21137161008944286,0.4065903809102018,0.29497504563407684,0.06743256680962442,0.01963039655665417,271
0.7081943032492839,0.18538312954835032,0.07211726646712383,0.018399845243021636,0.015905455492220198,272
0.010632951325640386,0.15312520830551926,0.6937866462168542,0.12949663348712556,0.012958560664860919,273
0.14946205389404033,0.6011705408684851,0.170221203359683,0.06643099653348322,0.012715205344308339,274
0.16238020214167925,0.6279173052593746,0.18172606195540947,0.027221298847228403,0.000755131796308267,275
0.2832152460944476,0.6179245967825631,0.09084916525611851,0.0068111932172832635,0.0011997986495878063,276
0.008342944547654949,0.12067001851193501,0.6506497857212675,0.20900426030711833,0.011332990912024488,277
0.03196052478359298,0.0826166457797444,0.26365936800745315,0.5598634003233862,0.06190006110582343,278
0.9425158861226526,0.04979810176478235,0.006006396756165237,0.0015045290900090977,0.0001750862663906142,279
0.9358419800289413,0.05646302987722508,0.006279369989300537,0.0011548625287755721,0.00026075757575757575,280
0.005835928616835285,0.030288985375835815,0.26877952461692567,0.5455368608127678,0.14955870057763562,281
0.94708561646168,0.04611033611954376,0.006066631126922252,0.0004138530734632684,0.0003235632183908046,282
0.8068595531863678,0.15366851799318543,0.028000954621958618,0.006809306716675137,0.004661667481812992,283
0.3749393747096105,0.518330456017927,0.09715804100125394,0.007339627716803102,0.0022325005544053846,284
0.6843648339823254,0.27143687272915223,0.04171459945054042,0.0017025827268706527,0.0007811111111111111,285
0.00432818408065228,0.15399713484218808,0.7252720186086308,0.10677935872546376,0.009623303743065185,286
0.011495100753176004,0.05768020034158481,0.5070848452780935,0.375056801505227,0.04868305212191859,287
0.8272149865250217,0.16344789918926522,0.008148767676777394,0.0008460389166283251,0.0003423076923076923,288
0.0016538503793387081,0.045816037707283604,0.7387352487305225,0.20232241441881338,0.01147244876404196,289
0.004287062116876359,0.01510023367585287,0.04365726714172569,0.2268999110686561,0.710055525996889,290
0.749763677789037,0.14719090018322664,0.09309648373812034,0.005229224604608236,0.004719713685007803,291
0.5473950677300229,0.3784553629236569,0.06434899050257242,0.006888953377710544,0.002911625466037231,292
0.03301370468342613,0.6048612991856486,0.3337925710948666,0.027979749974913738,0.0003526750611449654,293
